#########################################################################################################################################################################################################################################
# Investigation Details
# ======================
# Investigator Name: Solomon Sonya
# Investigation Description: MemLabs Lab 1
# Investigation Date: 2022-01-16-0854:41
#
# Analysis Framework
# ======================
# Analysis Framework Name: Xavier Framework
# Analysis Framework Version: 2.111
#
# Memory Analysis Binary
# ======================
# File Name: vol_2.6.exe	 File Size: 15.79 MBs	 Creation Date: 2022-01-08-0433:36	 Last Accessed: 2022-01-08-0433:36	 Last Modified: 2021-02-28-2153:29	 
# MD5: 2fc05486a3fe93cef213cc37748bf556	 SHA-256: 672a00461ffb8d59536c86192450b66d552e67809fc8584d1792b42b22c5f4e1	 
#
# Analysis Image Details
# ======================
# Memory Image Path: C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw
# File Name: MemoryDump_Lab1.raw	 File Size: 1.07 GBs	 Creation Date: 2022-01-16-0853:49	 Last Accessed: 2022-01-16-0853:50	 Last Modified: 2019-12-11-0838:17	 
# MD5: b9fec1a443907d870cb32b048bda9380	 SHA-256: 88e708413898c98351d1a5a221799fc34460dfecb20e482ca5247b0b113b8cf2	 
#
# Plugin Details
# ======================
# Plugin Name: ldrmodules
# Plugin Description: Detect unlinked DLLs
#
# Execution Details
# ======================
# Execution Command: "C:\xavier\xavier_framework\import\memory_analysis\vol_2.6.exe" -f "C:\xavier\xavier_framework\import\memory_image\MemoryDump_Lab1.raw" ldrmodules --profile=Win7SP1x64
#########################################################################################################################################################################################################################################


Volatility Foundation Volatility Framework 2.6
Pid      Process              Base               InLoad InInit InMem MappedPath
     588 svchost.exe          0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
     588 svchost.exe          0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
     588 svchost.exe          0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
     588 svchost.exe          0x000007fefe110000 True   True   True  \Windows\System32\Wldap32.dll
     588 svchost.exe          0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
     588 svchost.exe          0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
     588 svchost.exe          0x000007fefde90000 True   True   True  \Windows\System32\wintrust.dll
     588 svchost.exe          0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
     588 svchost.exe          0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
     588 svchost.exe          0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
     588 svchost.exe          0x000007fef9dd0000 True   True   True  \Windows\System32\wbem\fastprox.dll
     588 svchost.exe          0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
     588 svchost.exe          0x000007fefce10000 True   True   True  \Windows\System32\credssp.dll
     588 svchost.exe          0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
     588 svchost.exe          0x000007fefcbc0000 True   True   True  \Windows\System32\rpcss.dll
     588 svchost.exe          0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
     588 svchost.exe          0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
     588 svchost.exe          0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
     588 svchost.exe          0x000007fefded0000 True   True   True  \Windows\System32\cfgmgr32.dll
     588 svchost.exe          0x000007fef9ae0000 True   True   True  \Windows\System32\wbem\wbemprox.dll
     652 VBoxService.ex       0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
     652 VBoxService.ex       0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
     652 VBoxService.ex       0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
     652 VBoxService.ex       0x000000013fb90000 True   False  True  \Windows\System32\VBoxService.exe
     652 VBoxService.ex       0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
     652 VBoxService.ex       0x000007fefd8e0000 True   True   True  \Windows\System32\winsta.dll
     652 VBoxService.ex       0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
     652 VBoxService.ex       0x000007fefc920000 True   True   True  \Windows\System32\ntlanman.dll
     652 VBoxService.ex       0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
     652 VBoxService.ex       0x000007fefd940000 True   True   True  \Windows\System32\IPHLPAPI.DLL
     652 VBoxService.ex       0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
     652 VBoxService.ex       0x000007fefc960000 True   True   True  \Windows\System32\WSHTCPIP.DLL
     652 VBoxService.ex       0x000007fefd180000 True   True   True  \Windows\System32\mswsock.dll
     652 VBoxService.ex       0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
     652 VBoxService.ex       0x0000000077e60000 True   True   True  \Windows\System32\psapi.dll
     652 VBoxService.ex       0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
     652 VBoxService.ex       0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
     652 VBoxService.ex       0x000007fefdbd0000 True   True   True  \Windows\System32\mpr.dll
     652 VBoxService.ex       0x000007fefc810000 True   True   True  \Windows\System32\wtsapi32.dll
     652 VBoxService.ex       0x000007fefc900000 True   True   True  \Windows\System32\davclnt.dll
     652 VBoxService.ex       0x000007fefcc50000 True   True   True  \Windows\System32\ntmarta.dll
     652 VBoxService.ex       0x000007fefd4d0000 True   True   True  \Windows\System32\secur32.dll
     652 VBoxService.ex       0x000007fefc8f0000 True   True   True  \Windows\System32\davhlpr.dll
     652 VBoxService.ex       0x000007fefe110000 True   True   True  \Windows\System32\Wldap32.dll
     652 VBoxService.ex       0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
     652 VBoxService.ex       0x000007fefd930000 True   True   True  \Windows\System32\winnsi.dll
     652 VBoxService.ex       0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
     652 VBoxService.ex       0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
     652 VBoxService.ex       0x000007fefc990000 True   True   True  \Windows\System32\VBoxMRXNP.dll
     652 VBoxService.ex       0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
     652 VBoxService.ex       0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
     652 VBoxService.ex       0x000007fefc610000 True   True   True  \Windows\System32\dhcpcsvc.dll
     652 VBoxService.ex       0x000007fefc950000 True   True   True  \Windows\System32\drprov.dll
     652 VBoxService.ex       0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
     652 VBoxService.ex       0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
     652 VBoxService.ex       0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
     652 VBoxService.ex       0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
     720 svchost.exe          0x0000000077a70000 True   True   True  \Windows\System32\kernel32.dll
     720 svchost.exe          0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
     720 svchost.exe          0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
     720 svchost.exe          0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
     720 svchost.exe          0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
     720 svchost.exe          0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
     720 svchost.exe          0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
     720 svchost.exe          0x000007fefc970000 True   True   True  \Windows\System32\RpcEpMap.dll
     720 svchost.exe          0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
     720 svchost.exe          0x000007feffcc0000 True   True   True  \Windows\System32\oleaut32.dll
     720 svchost.exe          0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
     720 svchost.exe          0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
     720 svchost.exe          0x000007fefc960000 True   True   True  \Windows\System32\WSHTCPIP.DLL
     720 svchost.exe          0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
     720 svchost.exe          0x00000000ff9a0000 True   False  True  \Windows\System32\svchost.exe
     720 svchost.exe          0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
     720 svchost.exe          0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
     720 svchost.exe          0x000007fefb3d0000 True   True   True  \Windows\System32\FWPUCLNT.DLL
     720 svchost.exe          0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
     720 svchost.exe          0x000007fefd180000 True   True   True  \Windows\System32\mswsock.dll
     720 svchost.exe          0x000007fefc830000 True   True   True  \Windows\System32\FirewallAPI.dll
     720 svchost.exe          0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
     720 svchost.exe          0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
     720 svchost.exe          0x000007fefd4d0000 True   True   True  \Windows\System32\secur32.dll
     720 svchost.exe          0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
     720 svchost.exe          0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
     720 svchost.exe          0x000007fefd170000 True   True   True  \Windows\System32\wship6.dll
     720 svchost.exe          0x000007fefd780000 True   True   True  \Windows\System32\sspicli.dll
     720 svchost.exe          0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
     720 svchost.exe          0x000007fefce10000 True   True   True  \Windows\System32\credssp.dll
     720 svchost.exe          0x000007fefcbc0000 True   True   True  \Windows\System32\rpcss.dll
     720 svchost.exe          0x000007fefe650000 True   True   True  \Windows\System32\clbcatq.dll
     720 svchost.exe          0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
     720 svchost.exe          0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
     816 svchost.exe          0x0000000000d80000 False  False  False \Windows\System32\wbem\WinMgmtR.dll
     816 svchost.exe          0x0000000000d00000 False  False  False \Windows\System32\winlogon.exe
     816 svchost.exe          0x0000000001340000 False  False  False \Windows\System32\winlogon.exe
     816 svchost.exe          0x0000000077b90000 True   True   True  \Windows\System32\user32.dll
     816 svchost.exe          0x000007fefb4e0000 True   True   True  \Windows\System32\lmhsvc.dll
     816 svchost.exe          0x000007fef9900000 True   True   True  \Windows\System32\wbem\wbemsvc.dll
     816 svchost.exe          0x000007fefd980000 True   True   True  \Windows\System32\dbghelp.dll
     816 svchost.exe          0x00000000ff9c0000 False  False  False \Windows\System32\winlogon.exe
     816 svchost.exe          0x000007fefebb0000 True   True   True  \Windows\System32\nsi.dll
     816 svchost.exe          0x000007fefd3f0000 False  False  False \Windows\System32\wevtapi.dll
     816 svchost.exe          0x000007fef7c00000 True   True   True  \Windows\System32\wuapi.dll
     816 svchost.exe          0x000007fefe850000 True   True   True  \Windows\System32\usp10.dll
     816 svchost.exe          0x000007fefe470000 True   True   True  \Windows\System32\setupapi.dll
     816 svchost.exe          0x000007fefe740000 True   True   True  \Windows\System32\gdi32.dll
     816 svchost.exe          0x000007fef7cb0000 False  False  False \Windows\System32\tquery.dll
     816 svchost.exe          0x000007fefdc80000 True   True   True  \Windows\System32\msasn1.dll
     816 svchost.exe          0x000007fefb4f0000 True   True   True  \Windows\System32\AudioSes.dll
     816 svchost.exe          0x000007fef6b00000 True   True   True  \Windows\System32\provsvc.dll
     816 svchost.exe          0x000007fefe720000 True   True   True  \Windows\System32\sechost.dll
     816 svchost.exe          0x000007fefb950000 True   True   True  \Windows\System32\atl.dll
     816 svchost.exe          0x000007fefa570000 True   True   True  \Windows\System32\fundisc.dll
     816 svchost.exe          0x000007fef9b80000 True   True   True  \Windows\System32\msxml6.dll
     816 svchost.exe          0x000007fefc000000 True   True   True  \Windows\System32\MMDevAPI.dll
     816 svchost.exe          0x0000000049910000 False  False  False \Windows\System32\psxss.exe
     816 svchost.exe          0x000007fefcf10000 True   True   True  \Windows\System32\rsaenh.dll
     816 svchost.exe          0x000007fefcc80000 True   True   True  \Windows\System32\version.dll
     816 svchost.exe          0x000007fef3ad0000 True   True   True  \Windows\System32\P2P.dll
     816 svchost.exe          0x000007fefe0e0000 True   True   True  \Windows\System32\imm32.dll
     816 svchost.exe          0x000007fefef30000 True   True   True  \Windows\System32\shell32.dll
     816 svchost.exe          0x000007fefb540000 True   True   True  \Windows\System32\xmllite.dll
     816 svchost.exe          0x000007fefdb50000 True   True   True  \Windows\System32\wkscli.dll
     816 svchost.exe          0x0000000074610000 False  False  False \Windows\System32\wbem\WinMgmtR.dll
     816 svchost.exe          0x00000000ff9a0000 True   False  True  \Windows\System32\svchost.exe
     816 svchost.exe          0x000007fefe9a0000 True   True   True  \Windows\System32\ole32.dll
     816 svchost.exe          0x000007fefdfb0000 True   True   True  \Windows\System32\rpcrt4.dll
     816 svchost.exe          0x000007fefd1e0000 True   True   True  \Windows\System32\cryptsp.dll
     816 svchost.exe          0x000007fefdd20000 True   True   True  \Windows\System32\crypt32.dll
     816 svchost.exe          0x000007fefa260000 True   True   True  \Windows\System32\wbemcomn.dll
     816 svchost.exe          0x000007fefc130000 True   True   True  \Windows\System32\avrt.dll
     816 svchost.exe          0x000007fef9740000 True   True   True  \Windows\System32\wscsvc.dll
     816 svchost.exe          0x000007fefdba0000 True   True   True  \Windows\System32\netutils.dll
     816 svchost.exe          0x000007fef9dd0000 True   True   True  \Windows\System32\wbem\fastprox.dll
     816 svchost.exe          0x000007fefc470000 True   True   True  \Windows\System32\wevtsvc.dll
     816 svchost.exe          0x000007fefd000000 True   True   True  \Windows\System32\dnsapi.dll
     816 svchost.exe          0x000007fefc610000 True   True   True  \Windows\System32\dhcpcsvc.dll
     816 svchost.exe          0x000007fefe7b0000 True   True   True  \Windows\System32\msvcrt.dll
     816 svchost.exe          0x000007fef3c20000 True   True   True  \Windows\System32\fdProxy.dll
     816 svchost.exe          0x000007fefe390000 True   True   True  \Windows\System32\advapi32.dll
     816 svchost.exe          0x000007fefc080000 True   True   True  \Windows\System32\audiosrv.dll
     816 svchost.exe          0x000007fefded0000 True   True   True  \Windows\System32\cfgmgr32.dll
     816 svchost.exe          0x0000000000d70000 False  False  False \Windows\System32\msxml6r.dll
     816 svchost.exe          0x000007fefe710000 True   True   True  \Windows\System32\lpk.dll
     816 svchost.exe          0x000007feffdf0000 True   True   True  \Windows\System32\shlwapi.dll
     816 svchost.exe          0x000007fefd940000 True   True   True  \Windows\System32\IPHLPAPI.DLL
     816 svchost.exe          0x000007fef5b70000 True   True   True  \Windows\System32\actxprxy.dll
     816 svchost.exe          0x000007fefd180000 True   True   True  \Windows\System32\mswsock.dll
     816 svchost.exe          0x0000000002fc0000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
     816 svchost.exe          0x000007feffda0000 True   True   True  \Windows\System32\ws2_32.dll
     816 svchost.exe          0x000007fefdcb0000 True   True   True  \Windows\System32\KernelBase.dll
     816 svchost.exe          0x000007fefd810000 True   True   True  \Windows\System32\cryptbase.dll
     816 svchost.exe          0x000007fefd8c0000 True   True   True  \Windows\System32\RpcRtRemote.dll
     816 svchost.exe          0x000007fefb430000 True   True   True  \Windows\System32\dhcpcore.dll
     816 svchost.exe          0x000007fefc050000 True   True   True  \Windows\System32\powrprof.dll
     816 svchost.exe          0x000007fef8280000 True   True   True  \Windows\System32\cabinet.dll
     816 svchost.exe          0x000007fefbea0000 True   True   True  \Windows\System32\propsys.dll
     816 svchost.exe          0x000007fefdac0000 True   True   True  \Windows\System32\userenv.dll
     816 svchost.exe          0x000007fef6b40000 True   True   True  \Program Files\Internet Explorer\ieproxy.dll
     816 svchost.exe          0x000007fef9760000 True   True   True  \Windows\System32\npmproxy.dll
     816 svchost.exe          0x000007fefb380000 True   True   True  \Windows\System32\dhcpcore6.dll
     816 svchost.exe          0x0000000001250000 False  False  False \Windows\System32\winlogon.exe
     816 svchost.exe          0x000007fefebc0000 True   True   True  \Windows\System32\msctf.dll
     816 svchost.exe          0x00000000ff770000 False  False  False \Windows\System32\services.exe
     816 svchost.exe          0x0000000077c90000 True   True   True  \Windows\System32\ntdll.dll
     816 svchost.exe          0x000007fef9b50000 True   True   True  \Windows\System32\ntdsapi.dll
     816 svchost.exe          0x000007fefccc0000 True   True   True  \Windows\System32\gpapi.dll
